stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
107883;7th Ave at Taulbut (WB);WB_7th Ave_FS_Taulbut;49.139921;-122.3062;VLY;Fraser Valley Region;Mission
107884;Stave Lake at 4th Ave (NB);NB_Stave Lake_NS_4th Ave;49.136824;-122.292684;VLY;Fraser Valley Region;Mission
108071;Yale at Fletcher (WB);WB_Yale_FS_Fletcher;49.171775;-121.94994;VLY;Fraser Valley Region;Chilliwack
108072;Downtown Exchange Bay D (WB);WB_Downtown Exchange_Bay D;49.16997;-121.954629;VLY;Fraser Valley Region;Chilliwack
108073;Yale at Hodgins (SB);SB_Yale_NS_Hodgins;49.167029;-121.958592;VLY;Fraser Valley Region;Chilliwack
108074;Yale at Hocking (SB);SB_Yale_FS_Hocking;49.158737;-121.958739;VLY;Fraser Valley Region;Chilliwack
107129;George Ferguson at McCallum (EB);EB_George Ferguson_FS_McCallum;49.049972;-122.292597;VLY;Fraser Valley Region;Abbotsford
107130;McCallum at Bevan (SB);SB_McCallum_FS_Bevan;49.044967;-122.293546;VLY;Fraser Valley Region;Abbotsford
107131;McCallum at Wildwood (SB);SB_McCallum_NS_Wildwood;49.042143;-122.293508;VLY;Fraser Valley Region;Abbotsford
107132;McCallum at Mayfair (SB);SB_McCallum_NS_Mayfair;49.040497;-122.293476;VLY;Fraser Valley Region;Abbotsford
107133;Marshall at McCallum (EB);EB_Marshall_FS_McCallum;49.038921;-122.292175;VLY;Fraser Valley Region;Abbotsford
107134;Marshall at Salton (EB);EB_Marshall_NS_Salton;49.038743;-122.288406;VLY;Fraser Valley Region;Abbotsford
107135;Marshall at McKenzie (EB);EB_Marshall_NS_McKenzie;49.038585;-122.283467;VLY;Fraser Valley Region;Abbotsford
107136;Marshall at Dahl (EB);EB_Marshall_FS_Dahl;49.038363;-122.278755;VLY;Fraser Valley Region;Abbotsford
108199;Wiltshire at South Sumas (NB);NB_Wiltshire_FS_South Sumas;49.118801;-121.964091;VLY;Fraser Valley Region;Chilliwack
108200;Wiltshire at Perth (NB);NB_Wiltshire_NS_Perth;49.120886;-121.964527;VLY;Fraser Valley Region;Chilliwack
108201;Wiltshire at Stevenson (NB);NB_Wiltshire_NS_Stevenson;49.12255;-121.963986;VLY;Fraser Valley Region;Chilliwack
108202;Stevenson at Higginson (EB);EB_Stevenson_NS_Higginson;49.122766;-121.958953;VLY;Fraser Valley Region;Chilliwack
108203;Stevenson 45750 block (NB);NB_45750_block_Stevenson;49.124315;-121.957624;VLY;Fraser Valley Region;Chilliwack
108204;School at Stevenson (NB);NB_School_FS_Stevenson;49.12608;-121.95454;VLY;Fraser Valley Region;Chilliwack
108205;Sheffield at Lake (NB);NB_Sheffield_NS_Lake;49.128219;-121.95638;VLY;Fraser Valley Region;Chilliwack
108206;Sheffield at Britton (NB);NB_Sheffield_NS_Britton;49.130997;-121.955681;VLY;Fraser Valley Region;Chilliwack
