stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
101036;Ring at University Dr (NB);NB_Ring_FS_University Dr;48.461767;-123.308348;VIC;Victoria Regional Transit System;Saanich
101037;McKenzie at Gordon Head (EB);EB_McKenzie_NS_Gordon Head;48.468484;-123.320908;VIC;Victoria Regional Transit System;Saanich
101038;Burnside Rd W at Eaton (NB);NB_Burnside Rd W_FS_Eaton;48.467113;-123.422947;VIC;Victoria Regional Transit System;View Royal
101039;Shelbourne at Blair (NB);NB_Shelbourne_FS_Blair;48.473156;-123.332514;VIC;Victoria Regional Transit System;Saanich
101040;Glanford at Judah (NB);NB_Glanford_NS_Judah;48.477314;-123.390663;VIC;Victoria Regional Transit System;Saanich
101041;Blair at Birchwood (EB);EB_Blair_FS_Birchwood;48.472852;-123.330884;VIC;Victoria Regional Transit System;Saanich
101042;Glanford at Judah (SB);SB_Glanford_FS_Judah;48.477357;-123.391141;VIC;Victoria Regional Transit System;Saanich
101043;McKenzie at Gordon Head (WB);WB_McKenzie_FS_Gordon Head;48.4687;-123.320887;VIC;Victoria Regional Transit System;Saanich
101044;Lily at Douglas (EB);EB_Lily_FS_Douglas;48.478184;-123.384468;VIC;Victoria Regional Transit System;Saanich
101045;Blair at Magdelin (WB);WB_Blair_FS_Magdelin;48.47295;-123.330395;VIC;Victoria Regional Transit System;Saanich
101046;Helmcken at Helmcken Park and Ride (NB);NB_Helmcken_NS_TransCanadaHighway;48.463323;-123.431153;VIC;Victoria Regional Transit System;View Royal
101047;Lily at Lark (EB);EB_Lily_NS_Lark;48.478683;-123.382001;VIC;Victoria Regional Transit System;Saanich
101049;Cedar Hill at Feltham (SB);SB_Cedar Hill_FS_Feltham;48.474866;-123.335252;VIC;Victoria Regional Transit System;Saanich
101050;Island at Stewart (SB);SB_Island_NS_Stewart;48.455593;-123.440485;VIC;Victoria Regional Transit System;View Royal
101051;Helmcken at Eltham (NB);NB_Helmcken_NS_Eltham;48.456413;-123.440477;VIC;Victoria Regional Transit System;View Royal
101052;Helmcken at Helmcken Park and Ride (SB);SB_Helmcken_FS_TransCanadaHighway;48.463299;-123.431543;VIC;Victoria Regional Transit System;View Royal
101053;Cadboro Bay at Vista Bay (NB);NB_Cadboro Bay_FS_Vista Bay;48.457381;-123.300212;VIC;Victoria Regional Transit System;Saanich
101054;Carey at Judah (NB);NB_Carey_NS_Judah;48.476603;-123.398709;VIC;Victoria Regional Transit System;Saanich
101055;Helmcken Rd Offramp (EB);EB_Helmcken Rd Offramp;48.463406;-123.431635;VIC;Victoria Regional Transit System;View Royal
101056;Interurban at Meadowview (SB);SB_Interurban_FS_Meadowview;48.474194;-123.407461;VIC;Victoria Regional Transit System;Saanich
101057;Island at Helmcken (WB);WB_Island_FS_Helmcken;48.456379;-123.441525;VIC;Victoria Regional Transit System;View Royal
101058;Cadboro Bay at Vista Bay (SB);SB_Cadboro Bay_NS_Vista Bay;48.457408;-123.300412;VIC;Victoria Regional Transit System;Saanich
101059;Carey at Judah (SB);SB_Carey_NS_Judah;48.476956;-123.399088;VIC;Victoria Regional Transit System;Saanich
101060;Cedar Hill at Feltham (NB);NB_Cedar Hill_FS_Feltham;48.47537;-123.335505;VIC;Victoria Regional Transit System;Saanich
101061;Interurban at Meadowview (NB);NB_Interurban_FS_Meadowview;48.474615;-123.407574;VIC;Victoria Regional Transit System;Saanich
101063;Helmcken Rd Offramp (WB);WB_Helmcken Rd Offramp;48.464508;-123.430985;VIC;Victoria Regional Transit System;View Royal
101064;Helmcken at Westbound TCH Offramp (NB);NB_Helmcken_FS_TransCanadaHighway;48.464577;-123.430431;VIC;Victoria Regional Transit System;View Royal
101065;Blair at Carnegie (EB);EB_Blair_FS_Carnegie;48.472824;-123.326329;VIC;Victoria Regional Transit System;Saanich
101066;Blair at Carnegie (WB);WB_Blair_FS_Carnegie;48.472952;-123.327082;VIC;Victoria Regional Transit System;Saanich
101164;Quadra at Chatterton (SB);SB_Quadra_FS_Chatterton;48.48527;-123.381796;VIC;Victoria Regional Transit System;Saanich
101165;Glanford at Lodi (NB);NB_Glanford_NS_Lodi;48.484629;-123.388633;VIC;Victoria Regional Transit System;Saanich
101166;Quadra at Chatterton (NB);NB_Quadra_NS_Chatterton;48.485754;-123.382113;VIC;Victoria Regional Transit System;Saanich
101167;Cadboro Bay at Cherrilee (EB);EB_Cadboro Bay_FS_Cherrilee;48.461272;-123.292408;VIC;Victoria Regional Transit System;Saanich
