stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
160092;Daniel St at End (WB);WB_Daniel St_FS_End;49.091702;-117.697309;WKT;West Kootenay Transit System;Trail
160093;Daniel St at Wilmes (WB);WB_Daniel St_NS_Wilmes;49.091824;-117.700728;WKT;West Kootenay Transit System;Trail
160094;Topping St at Elm St (EB);EB_Topping St_FS_Elm St;49.092195;-117.701398;WKT;West Kootenay Transit System;Trail
160095;Topping St at Bay (EB);EB_Topping St_FS_Bay;49.092502;-117.703597;WKT;West Kootenay Transit System;Trail
160096;Pine at Portland (EB);EB_Pine_FS_Portland;49.093252;-117.707735;WKT;West Kootenay Transit System;Trail
160097;Eldorado St at Pine (WB);WB_Eldorado St_NS_Pine;49.09535;-117.709758;WKT;West Kootenay Transit System;Trail
160098;Bay at Farwell St (SB);SB_Bay_FS_Farwell St;49.096692;-117.708705;WKT;West Kootenay Transit System;Trail
160102;Second at McQuarrie St (NB);NB_Second_FS_McQuarrie St;49.097068;-117.700865;WKT;West Kootenay Transit System;Trail
160103;Second at McQuarrie St (SB);SB_Second_NS_McQuarrie St;49.096712;-117.700662;WKT;West Kootenay Transit System;Trail
160104;Second at Robertson St (SB);SB_Second_FS_Robertson St;49.098497;-117.70232;WKT;West Kootenay Transit System;Trail
160105;Second at Robertson St (NB);NB_Second_FS_Robertson St;49.098913;-117.702572;WKT;West Kootenay Transit System;Trail
160106;Second at Bailey St (NB);NB_Second_FS_Bailey St;49.100503;-117.703806;WKT;West Kootenay Transit System;Trail
160107;Second at Goepel St (SB);SB_Second_FS_Goepel St;49.101105;-117.704326;WKT;West Kootenay Transit System;Trail
160108;Second at Goepel St (NB);NB_Second_FS_Goepel St;49.101596;-117.704518;WKT;West Kootenay Transit System;Trail
160109;Second at Taylor St (SB);SB_Second_FS_Taylor St;49.102736;-117.705418;WKT;West Kootenay Transit System;Trail
160110;Second at Taylor St (NB);NB_Second_FS_Taylor St;49.10321;-117.705569;WKT;West Kootenay Transit System;Trail
160111;Charles Lakes at Park (WB);WB_Charles Lakes_FS_Park;49.105597;-117.70752;WKT;West Kootenay Transit System;Trail
160112;Charles Lakes at Park (EB);EB_Charles Lakes_NS_Park;49.105554;-117.707664;WKT;West Kootenay Transit System;Trail
160002;Selkirk College (WB);WB_Selkirk College_Bay_A;49.311015;-117.652372;WKT;West Kootenay Transit System;Central Kootenay J
160088;Selkirk College (EB);EB_Selkirk College_Bay_B;49.309993;-117.652633;WKT;West Kootenay Transit System;Central Kootenay J
160133;Hwy 22A at Hwy 3B (EB);EB_Hwy 22A_FS_Hwy 3B;49.086494;-117.62527;WKT;West Kootenay Transit System;Trail
160393;Broadwater 2700 Block (EB);EB_Broadwater_2700_block;49.333098;-117.67592;WKT;West Kootenay Transit System;Central Kootenay J
160091;Broadwater at Horcoff (WB);WB_Broadwater_NS_Horcoff;49.332806;-117.682966;WKT;West Kootenay Transit System;Central Kootenay J
160090;Columbia at 22nd St (SB);SB_Columbia_FS_22nd St;49.29129;-117.65089;WKT;West Kootenay Transit System;Castlegar
160009;Columbia at 22nd St (NB);NB_Columbia_NS_22nd St;49.2913;-117.650623;WKT;West Kootenay Transit System;Castlegar
160010;Columbia at 23rd St (SB);SB_Columbia_NS_23rd St;49.288278;-117.650872;WKT;West Kootenay Transit System;Castlegar
160011;Columbia at 23rd St (NB);NB_Columbia_FS_23rd St;49.288318;-117.65066;WKT;West Kootenay Transit System;Castlegar
160012;Support Services;SB_Clean Road_D lot;49.098389;-117.715442;WKT;West Kootenay Transit System;Trail
160013;11th St (EB);EB_11th St_FS_Fell;49.508243;-117.266106;WKT;West Kootenay Transit System;Nelson
160333;Nelson at Kokanee (NB);NB_Nelson_FS_Kokanee;49.506816;-117.279025;WKT;West Kootenay Transit System;Nelson
160015;Columbia 1500 block 1500 block (NB);NB_Columbia_1500_block;49.304709;-117.658466;WKT;West Kootenay Transit System;Castlegar
160016;Columbia 1500 block 1500 block (SB);SB_Columbia_1500_block;49.304717;-117.658622;WKT;West Kootenay Transit System;Castlegar
160017;Columbia at Hunters (SB);SB_Columbia_NS_Hunters;49.306076;-117.658639;WKT;West Kootenay Transit System;Castlegar
160018;Columbia 2500 block 2500 block (NB);NB_Columbia_2500_block;49.282756;-117.650673;WKT;West Kootenay Transit System;Castlegar
160019;Columbia 2500 (SB);SB_Columbia_2500_block;49.282575;-117.650846;WKT;West Kootenay Transit System;Castlegar
160020;14th 2300 block 2300 block (NB);NB_14th_2300_block;49.287731;-117.660903;WKT;West Kootenay Transit System;Castlegar
160021;Thompson at Schofield Hwy (SB);SB_Thompson_AT_Schofield Hwy;49.071628;-117.791321;WKT;West Kootenay Transit System;Rossland
160022;Victoria St at Tamarac (WB);WB_Victoria St_FS_Tamarac;49.096249;-117.713268;WKT;West Kootenay Transit System;Trail
160023;Waneta Plaza Bay B (WB);WB_Waneta Plaza_Bay B;49.090527;-117.63381;WKT;West Kootenay Transit System;Trail
160024;Nelson at Lookout St (EB);EB_Nelson_FS_Lookout St;49.093574;-117.713452;WKT;West Kootenay Transit System;Trail
160025;Victoria St 700 block 700 block (EB);EB_Victoria St_700_block;49.096236;-117.712238;WKT;West Kootenay Transit System;Trail
160431;Hwy 3A at Nasookin (WB);WB_Hwy 3A_NS_Nasookin;49.540109;-117.261871;WKT;West Kootenay Transit System;Central Kootenay F
160027;10th at 26th St (NB);NB_10th_FS_26th St;49.281989;-117.654139;WKT;West Kootenay Transit System;Castlegar
160028;14th at 37th St (SB);SB_14th_NS_37th St;49.266124;-117.660086;WKT;West Kootenay Transit System;Castlegar
160029;Tamarac at Columbia Gardens (WB);WB_Tamarac_NS_Columbia Gardens;49.10586;-117.54908;WKT;West Kootenay Transit System;Fruitvale
160030;Warfield Plant;NB_Bingay_NS_Rogers Way;49.104299;-117.737662;WKT;West Kootenay Transit System;Trail
160031;Kootenay Ave N at Pole Yard (NB);NB_Kootenay Ave N_FS_Pole Yard;49.115281;-117.545001;WKT;West Kootenay Transit System;Fruitvale
160032;Trial Walmart (EB);EB_Trial Walmart;49.08504;-117.620568;WKT;West Kootenay Transit System;Trail
160033;Highway at Cottonwood (WB);WB_Highway_FS_Cottonwood;49.097511;-117.664484;WKT;West Kootenay Transit System;Trail
160034;Highway at Cottonwood (EB);EB_Highway_NS_cottonwood;49.097416;-117.66422;WKT;West Kootenay Transit System;Trail
160035;Glover at McAnally St (EB);EB_Glover_FS_McAnally St;49.09633;-117.71753;WKT;West Kootenay Transit System;Trail
160036;Carnation at Woodland (EB);EB_Carnation_FS_Woodland;49.097097;-117.655904;WKT;West Kootenay Transit System;Trail
160037;Upper Nelson Ave at Hendry (EB);EB_Upper Nelson Ave_FS_Hendry;49.094342;-117.716174;WKT;West Kootenay Transit System;Trail
160038;Red Mountain Resort;SB_Red Mountain_4400_block;49.102546;-117.818945;WKT;West Kootenay Transit System;Rossland
160039;Airport at Hall (NB);NB_Airport_NS_Hall;49.300877;-117.636865;WKT;West Kootenay Transit System;Castlegar
160040;Schofield Hwy at Redstone Dr (EB);EB_Schofield Hwy_AT_Redstone Dr;49.077945;-117.775069;WKT;West Kootenay Transit System;Rossland
160041;Hospital Bench at Fourth (EB);EB_Hospital Bench_FS_Fourth;49.101889;-117.702021;WKT;West Kootenay Transit System;Trail
160042;Kootenay Boundary Regional Hospital (EB);EB_Kootenay Boundary Regional Hospital;49.103309;-117.700701;WKT;West Kootenay Transit System;Trail
160418;Hwy 3A at Wightwick (WB);WB_Hwy 3A_NS_Wightwick;49.616003;-117.035019;WKT;West Kootenay Transit System;Central Kootenay E
160044;Schofield Hwy at Cemetery (WB);WB_Schofield Hwy_AT_Cemetery;49.076238;-117.779727;WKT;West Kootenay Transit System;Rossland
160045;Schofield Hwy at Wellington (EB);EB_Schofield Hwy_NS_Wellington;49.098175;-117.732438;WKT;West Kootenay Transit System;Warfield
160046;Schofield Hwy at Wellington (WB);WB_Schofield Hwy_AT_Wellington;49.098424;-117.73317;WKT;West Kootenay Transit System;Warfield
160421;Hwy 3A at Kane (WB);WB_Hwy 3A_FS_Kane;49.600099;-117.174054;WKT;West Kootenay Transit System;Central Kootenay F
160048;Hospital Bench at Frances Moran (NB);NB_Hospital Bench_NS_Frances Moran;49.103165;-117.699511;WKT;West Kootenay Transit System;Trail
160413;Balfour Ferry at Hwy 3A (SB);SB_Balfour Ferry_FS_Hwy 3A;49.625076;-116.959527;WKT;West Kootenay Transit System;Central Kootenay E
160050;St Paul St at 5th (SB);SB_St Paul St_NS_5th;49.081941;-117.796469;WKT;West Kootenay Transit System;Rossland
160051;Jubilee St at 4th (EB);EB_Jubilee St_FS_4th;49.080853;-117.799369;WKT;West Kootenay Transit System;Rossland
160052;Butte St at Columbia (SB);SB_Butte St_NS_Columbia;49.076734;-117.793835;WKT;West Kootenay Transit System;Rossland
160053;2nd at St Paul St (EB);EB_2nd_FS_St Paul St;49.07912;-117.796025;WKT;West Kootenay Transit System;Rossland
160054;St Paul at 3rd (SB);SB_St Paul_NS_3rd;49.080139;-117.796559;WKT;West Kootenay Transit System;Rossland
160055;Washington St at 3rd (NB);NB_Washington St_NS_3rd;49.079879;-117.799883;WKT;West Kootenay Transit System;Rossland
160056;Columbia at St Paul St (WB);WB_Columbia_NS_St Paul St;49.076815;-117.796676;WKT;West Kootenay Transit System;Rossland
160057;Columbia at Spokane St (EB);EB_Columbia_FS_Spokane St;49.07695;-117.801648;WKT;West Kootenay Transit System;Rossland
160058;Columbia at Spokane St (WB);WB_Columbia_NS_Spokane St;49.077115;-117.801861;WKT;West Kootenay Transit System;Rossland
160059;Columbia at Hwy 3B (EB);EB_Columbia_NS_Hwy 3B;49.077231;-117.807908;WKT;West Kootenay Transit System;Rossland
160060;Nevada St at Kootenay (NB);NB_Nevada St_NS_Kootenay;49.075494;-117.810308;WKT;West Kootenay Transit System;Rossland
160061;Nevada St at Kootenay (SB);SB_Nevada St_FS_Kootenay;49.075494;-117.810428;WKT;West Kootenay Transit System;Rossland
160062;Thompson at Irwin (WB);WB_Thompson_FS_Irwin;49.072099;-117.791917;WKT;West Kootenay Transit System;Rossland
160063;Thompson at St Paul St (WB);WB_Thompson_NS_St Paul St;49.073647;-117.7969;WKT;West Kootenay Transit System;Rossland
160064;Thompson at St Paul St (EB);EB_Thompson_FS_St Paul St;49.073513;-117.796911;WKT;West Kootenay Transit System;Rossland
160065;Thompson at Spokane St (WB);WB_Thompson_NS_Spokane St;49.073957;-117.801819;WKT;West Kootenay Transit System;Rossland
160066;Thompson at Spokane St (EB);EB_Thompson_FS_Spokane St;49.07385;-117.80183;WKT;West Kootenay Transit System;Rossland
160067;Thompson at Davis St (EB);EB_Thompson_FS_Davis St;49.073994;-117.805509;WKT;West Kootenay Transit System;Rossland
160068;Thompson at Davis St (WB);WB_Thompson_NS_Davis St;49.074104;-117.805814;WKT;West Kootenay Transit System;Rossland
160069;Frontage at Rossland-Paterson Hwy (EB);EB_Frontage_NS_Rossland-Paterson Hwy;49.077556;-117.814203;WKT;West Kootenay Transit System;Rossland
160070;Murray at Forrest (NB);NB_Murray_FS_Forrest;49.095101;-117.744947;WKT;West Kootenay Transit System;Warfield
160071;Highway Frtg at Shutek (SB);SB_Highway Frtg_NS_Shutek;49.091175;-117.752244;WKT;West Kootenay Transit System;Warfield
160072;Highway Frtg at Shutek (NB);NB_Highway Frtg_FS_Shutek;49.091152;-117.752167;WKT;West Kootenay Transit System;Warfield
160073;Forrest at Willow (NB);NB_Forrest_NS_Willow;49.092889;-117.748566;WKT;West Kootenay Transit System;Warfield
160074;Forrest at Willow (SB);SB_Forrest_FS_Willow;49.092925;-117.748623;WKT;West Kootenay Transit System;Warfield
160075;Forrest at Murray (SB);SB_Forrest_FS_Murray;49.094881;-117.745113;WKT;West Kootenay Transit System;Warfield
160076;Haig St at French St (EB);EB_Haig St_FS_French St;49.09604;-117.733746;WKT;West Kootenay Transit System;Warfield
160077;Wellington at Turner St (WB);WB_Wellington_FS_Turner St;49.09706;-117.735183;WKT;West Kootenay Transit System;Warfield
160078;Wellington at Turner St (EB);EB_Wellington_NS_Turner St;49.097052;-117.735093;WKT;West Kootenay Transit System;Warfield
160079;Wellington at Rossland (EB);EB_Wellington_NS_Rossland;49.097837;-117.732234;WKT;West Kootenay Transit System;Warfield
160080;Binns St at Esling St (EB);EB_Binns St_FS_Esling St;49.098298;-117.725464;WKT;West Kootenay Transit System;Trail
160081;Binns St at Buckna St (SB);SB_Binns St_FS_Buckna St;49.09703;-117.721245;WKT;West Kootenay Transit System;Trail
160082;Dockerill St at Hendry (SB);SB_Dockerill St_NS_Hendry;49.094977;-117.717743;WKT;West Kootenay Transit System;Trail
160083;Binns St at McAnally St (EB);EB_Binns St_FS_McAnally St;49.096254;-117.719315;WKT;West Kootenay Transit System;Trail
160084;Daniel St at Maple St (WB);WB_Daniel St_NS_Maple St;49.092568;-117.706908;WKT;West Kootenay Transit System;Trail
160085;Daniel St at Munter St (WB);WB_Daniel St_NS_Munter St;49.092345;-117.704523;WKT;West Kootenay Transit System;Trail
160086;Cedar at Farwell St (NB);NB_Cedar_FS_Farwell St;49.096677;-117.710066;WKT;West Kootenay Transit System;Trail
160087;Cedar at Spokane St (NB);NB_Cedar_NS_Spokane St;49.094779;-117.707846;WKT;West Kootenay Transit System;Trail
160218;Broadwater at Relkoff (WB);WB_Broadwater_FS_Relkoff;49.3356;-117.668765;WKT;West Kootenay Transit System;Central Kootenay J
160219;Blake St at Waldie (SB);SB_Blake St_NS_Waldie;49.334423;-117.696575;WKT;West Kootenay Transit System;Central Kootenay J
160220;Columbia at 1st St (EB);EB_Columbia_NS_1st St;49.328324;-117.667584;WKT;West Kootenay Transit System;Castlegar
160221;Columbia at 4th St (SB);SB_Columbia_FS_4th St;49.325432;-117.666021;WKT;West Kootenay Transit System;Castlegar
160222;Columbia at 20th (SB);SB_Columbia_NS_20th;49.296711;-117.65495;WKT;West Kootenay Transit System;Castlegar
160223;Columbia at 10th St (NB);NB_Columbia_FS_10th St;49.315174;-117.663699;WKT;West Kootenay Transit System;Castlegar
160224;Columbia at 8th St (NB);NB_Columbia_NS_8th St;49.318017;-117.664721;WKT;West Kootenay Transit System;Castlegar
160225;3rd St at 7th (WB);WB_3rd St_FS_7th;49.326477;-117.659758;WKT;West Kootenay Transit System;Castlegar
160226;5th at 5th St (NB);NB_5th_FS_5th St;49.324568;-117.657034;WKT;West Kootenay Transit System;Castlegar
160227;5th at 3rd St (NB);NB_5th_NS_3rd St;49.326215;-117.656994;WKT;West Kootenay Transit System;Castlegar
160228;7th at 7th St (SB);SB_7th_NS_7th St;49.32056;-117.659662;WKT;West Kootenay Transit System;Castlegar
160229;7th at 7th St (NB);NB_7th_FS_7th St;49.320884;-117.659455;WKT;West Kootenay Transit System;Castlegar
160230;7th at Larch St (NB);NB_7th_FS_Larch St;49.317305;-117.659556;WKT;West Kootenay Transit System;Castlegar
160231;6th St at 6th (EB);EB_6th St_FS_6th;49.322322;-117.657946;WKT;West Kootenay Transit System;Castlegar
160232;6th St at 9th (EB);EB_6th St_NS_9th;49.322368;-117.662208;WKT;West Kootenay Transit System;Castlegar
160233;6th St at 11th (EB);EB_6th St_NS_11th;49.32245;-117.66502;WKT;West Kootenay Transit System;Castlegar
160234;10th St at 7th (WB);WB_10th St_FS_7th;49.314683;-117.660658;WKT;West Kootenay Transit System;Castlegar
160235;7th at Zuckerberg Island (SB);SB_7th_FS_Zuckerberg Island;49.316728;-117.659771;WKT;West Kootenay Transit System;Castlegar
160236;11th St at 7th (EB);EB_11th St_NS_7th;49.312509;-117.660464;WKT;West Kootenay Transit System;Castlegar
160237;17th St at Columbia (WB);WB_17th St_NS_Columbia;49.301875;-117.657365;WKT;West Kootenay Transit System;Castlegar
160238;18th St at Columbia (EB);EB_18th St_FS_Columbia;49.3;-117.656274;WKT;West Kootenay Transit System;Castlegar
160239;Columbia at McPhee (WB);WB_Columbia_FS_McPhee;49.299653;-117.627141;WKT;West Kootenay Transit System;Central Kootenay J
160240;Columbia at Hipwell (NB);NB_Columbia_FS_Hipwell;49.284613;-117.62571;WKT;West Kootenay Transit System;Central Kootenay J
160241;Columbia at Waterloo (NB);NB_Columbia_FS_Waterloo;49.281434;-117.627915;WKT;West Kootenay Transit System;Central Kootenay J
160242;Waterloo at Columbia (NB);NB_Waterloo_FS_Columbia;49.282098;-117.629709;WKT;West Kootenay Transit System;Central Kootenay J
160243;Bridgeview at Lawrence (SB);SB_Bridgeview_NS_Lawrence;49.287985;-117.640957;WKT;West Kootenay Transit System;Central Kootenay J
160244;Bridgeview at Waterloo (NB);NB_Bridgeview_FS_Waterloo;49.280862;-117.638202;WKT;West Kootenay Transit System;Central Kootenay J
160245;Bridgeview 900 Block (NB);NB_Bridgeview_900_block;49.28399;-117.638748;WKT;West Kootenay Transit System;Central Kootenay J
160246;14th at Meadowbrook (NB);NB_14th_NS_Meadowbrook;49.285256;-117.66111;WKT;West Kootenay Transit System;Castlegar
160247;6th at 20th St (NB);NB_6th_NS_20th St;49.29447;-117.650951;WKT;West Kootenay Transit System;Castlegar
160248;24th St at 6th (EB);EB_24th St_FS_6th;49.28567;-117.648496;WKT;West Kootenay Transit System;Castlegar
160249;5th at 26th St (SB);SB_5th_FS_26th St;49.282516;-117.64712;WKT;West Kootenay Transit System;Castlegar
160250;5th at 29th St (SB);SB_5th_FS_29th St;49.276159;-117.647032;WKT;West Kootenay Transit System;Castlegar
160251;5th at 30th St (SB);SB_5th_FS_30th St;49.273999;-117.647338;WKT;West Kootenay Transit System;Castlegar
160252;5th at 32nd St (SB);SB_5th_NS_32nd St;49.271266;-117.647584;WKT;West Kootenay Transit System;Castlegar
160253;24th St at 10th (WB);WB_24th St_FS_10th;49.287049;-117.654726;WKT;West Kootenay Transit System;Castlegar
160254;9th at 27th St (NB);NB_9th_NS_27th St;49.278701;-117.651448;WKT;West Kootenay Transit System;Castlegar
160255;28th St at 9th (WB);WB_28th St_NS_9th;49.277589;-117.650136;WKT;West Kootenay Transit System;Castlegar
160256;10th at 25th St (NB);NB_10th_FS_25th St;49.284812;-117.653921;WKT;West Kootenay Transit System;Castlegar
160257;Frank Beinder Way at Heritage Way (EB);EB_Frank Beinder Way_FS_Heritage Way;49.300953;-117.638665;WKT;West Kootenay Transit System;Castlegar
160258;Columbia at 27th St (NB);NB_Columbia_NS_27th St;49.279306;-117.649518;WKT;West Kootenay Transit System;Castlegar
160259;Columbia at 27th St (SB);SB_Columbia_FS_27th St;49.279303;-117.649732;WKT;West Kootenay Transit System;Castlegar
160260;Columbia at 32nd St (NB);NB_Columbia_FS_32nd St;49.271543;-117.648828;WKT;West Kootenay Transit System;Castlegar
160261;Columbia at 32nd St (SB);SB_Columbia_NS_32nd St;49.271847;-117.649041;WKT;West Kootenay Transit System;Castlegar
160262;Columbia at 28th (NB);NB_Columbia_NS_28th;49.276145;-117.648353;WKT;West Kootenay Transit System;Castlegar
160263;Columbia at 28th (SB);SB_Columbia_FS_28th;49.276054;-117.648669;WKT;West Kootenay Transit System;Castlegar
160264;Southridge at 14th (NB);NB_Southridge_NS_14th;49.269202;-117.654617;WKT;West Kootenay Transit System;Castlegar
160265;Southridge at 14th (WB);WB_Southridge_NS_14th;49.269999;-117.657286;WKT;West Kootenay Transit System;Castlegar
160266;9th at 35th St (SB);SB_9th_FS_35th St;49.267393;-117.651678;WKT;West Kootenay Transit System;Castlegar
160267;9th at 37th St (SB);SB_9th_NS_37th St;49.265459;-117.6527;WKT;West Kootenay Transit System;Castlegar
160268;Hwy 3 at Crestview (NB);NB_Hwy 3_FS_Crestview;49.293114;-117.656017;WKT;West Kootenay Transit System;Castlegar
160269;100th St at Blueberry (EB);EB_100th St_NS_Blueberry;49.247074;-117.663382;WKT;West Kootenay Transit System;Central Kootenay J
160270;Bridgeview at Wild Orchid Lane (NB);NB_Bridgeview_NS_Wild Orchid Lane;49.288023;-117.638781;WKT;West Kootenay Transit System;Central Kootenay J
160271;Broadwater at Columbia Hights St (WB);WB_Broadwater_NS_Columbia Hights St;49.33243;-117.688398;WKT;West Kootenay Transit System;Central Kootenay J
160468;Osachoff Rd at Playmor Junction Park & Ride (NB);NB_Osachoff Rd_AT_Playmor Junction Park & Ride;49.441632;-117.538984;WKT;West Kootenay Transit System;Central Kootenay H
160273;Cedar St at Robson St (NB);NB_Cedar St_NS_Robson St;49.487793;-117.282913;WKT;West Kootenay Transit System;Nelson
160274;Cedar St at Gore St (NB);NB_Cedar St_NS_Gore St;49.486968;-117.282161;WKT;West Kootenay Transit System;Nelson
160275;W Innes St at Crease (WB);WB_W Innes St_NS_Crease;49.482156;-117.302471;WKT;West Kootenay Transit System;Nelson
160276;W Innes St at Kary (WB);WB_W Innes St_FS_Kary;49.482131;-117.301159;WKT;West Kootenay Transit System;Nelson
160277;W Innes St at McQuarrie (WB);WB_W Innes St_FS_McQuarrie;49.48215;-117.298896;WKT;West Kootenay Transit System;Nelson
160278;W Innes St at Robertson (WB);WB_W Innes St_FS_Robertson;49.482158;-117.296672;WKT;West Kootenay Transit System;Nelson
160279;Vancouver at Observatory St (NB);NB_Vancouver_FS_Observatory St;49.485134;-117.295043;WKT;West Kootenay Transit System;Nelson
160280;Vancouver at Observatory St (SB);SB_Vancouver_NS_Observatory St;49.485048;-117.295166;WKT;West Kootenay Transit System;Nelson
160342;Front St at Poplar St (NB);NB_Front St_FS_Poplar St;49.499463;-117.285543;WKT;West Kootenay Transit System;Nelson
160343;McPhee at Lark (NB);NB_McPhee_FS_Lark;49.294011;-117.617588;WKT;West Kootenay Transit System;Central Kootenay J
160344;McPhee at Columbia (WB);WB_McPhee_NS_Columbia;49.297901;-117.621132;WKT;West Kootenay Transit System;Central Kootenay J
160345;McPhee at Lark (NB);NB_McPhee_NS_Lark;49.291202;-117.618354;WKT;West Kootenay Transit System;Central Kootenay J
160346;McPhee at Columbia (EB);EB_McPhee_FS_Columbia;49.286009;-117.623343;WKT;West Kootenay Transit System;Central Kootenay J
160347;Columbia at Selkirk (SB);SB_Columbia_FS_Selkirk;49.308501;-117.659668;WKT;West Kootenay Transit System;Castlegar
160348;Columbia at 21st St (SB);SB_Columbia_NS_21st St;49.294202;-117.652779;WKT;West Kootenay Transit System;Castlegar
160349;Crease at W Houston St (SB);SB_Crease_NS_W Houston St;49.481449;-117.30314;WKT;West Kootenay Transit System;Nelson
160350;Hall St at Front St (NB);NB_Hall St_NS_Front St;49.495091;-117.2929;WKT;West Kootenay Transit System;Nelson
160351;Hall St at Front St (SB);SB_Hall St_FS_Front St;49.495087;-117.293244;WKT;West Kootenay Transit System;Nelson
160352;Green at Tamarac (SB);SB_Green_NS_Tamarac;49.104639;-117.545047;WKT;West Kootenay Transit System;Fruitvale
160353;McBride St at Sixth (SB);SB_McBride St_NS_Sixth;49.098543;-117.688242;WKT;West Kootenay Transit System;Trail
160354;McBride St at Sixth (NB);NB_McBride St_FS_Sixth;49.098496;-117.68816;WKT;West Kootenay Transit System;Trail
160355;Second at Main St (WB);WB_Second_FS_Main St;49.096177;-117.696723;WKT;West Kootenay Transit System;Trail
160356;Second at Main St (EB);EB_Second_NS_Main St;49.096101;-117.696798;WKT;West Kootenay Transit System;Trail
160357;Local 480 Change Room;SB_Clean_Road;49.100789;-117.722269;WKT;West Kootenay Transit System;Trail
160358;Vernon St at Hendryx St (WB);WB_Vernon St_FS_Hendryx St;49.494296;-117.291157;WKT;West Kootenay Transit System;Nelson
160359;10th St at Kokanee (NB);NB_10th St_FS_Kokanee;49.505901;-117.268833;WKT;West Kootenay Transit System;Nelson
160360;Columbia at 14th St (NB);NB_Columbia_NS_14th St;49.308912;-117.659756;WKT;West Kootenay Transit System;Castlegar
160361;Columbia at 15th St (NB);NB_Columbia_FS_15th St;49.306845;-117.658723;WKT;West Kootenay Transit System;Castlegar
160362;Columbia at 10th St (SB);SB_Columbia_NS_10th St;49.315112;-117.663915;WKT;West Kootenay Transit System;Castlegar
160363;Columbia at 8th St (SB);SB_Columbia_NS_8th St;49.318645;-117.665079;WKT;West Kootenay Transit System;Castlegar
160365;3rd St at Gordon St (NB);NB_3rd St_FS_Gordon St;49.508134;-117.277822;WKT;West Kootenay Transit System;Nelson
160366;1st St at 9th (NB);NB_1st St_FS_9th;49.07394;-117.601064;WKT;West Kootenay Transit System;Montrose
160367;1st St at 10th (SB);SB_1st St_FS_10th;49.073928;-117.601221;WKT;West Kootenay Transit System;Montrose
160368;W Richards St (EB);EB_W Richards St;49.480069;-117.298823;WKT;West Kootenay Transit System;Nelson
160369;7th St at 10th (NB);NB_7th St_NS_10th;49.079783;-117.587614;WKT;West Kootenay Transit System;Montrose
160370;7th St at 9th (SB);SB_7th St_NS_9th;49.079473;-117.587647;WKT;West Kootenay Transit System;Montrose
160371;Lakeside at Hall St (SB);SB_Lakeside_NS_Hall St;49.496688;-117.293924;WKT;West Kootenay Transit System;Nelson
160372;Lakeside at Hall St (NB);NB_Lakeside_FS_Hall St;49.496591;-117.29372;WKT;West Kootenay Transit System;Nelson
160373;Columbia Gardens at Aspen (NB);NB_Columbia Gardens_NS_Aspen;49.109034;-117.546498;WKT;West Kootenay Transit System;Fruitvale
160463;Hwy 3A-6 at Insight Dr (WB);WB_Hwy 3A-6_NS_Insight Dr;49.497541;-117.35776;WKT;West Kootenay Transit System;Central Kootenay E
160511;Hwy 3A/6 FS Granite (WB);WB_Hwy 3A/6_FS_Granite;49.48555;-117.3115;WKT;West Kootenay Transit System;Central Kootenay E
160376;Ward St at Baker St (NB);NB_Ward St_NS_Baker St;49.491833;-117.293763;WKT;West Kootenay Transit System;Nelson
160377;Ward St at Herridge (NB);NB_Ward St_FS_Herridge;49.491721;-117.293658;WKT;West Kootenay Transit System;Nelson
160378;Lakeside at Poplar St (EB);EB_Lakeside_NS_Poplar St;49.500184;-117.287178;WKT;West Kootenay Transit System;Nelson
160423;Lower 6 Mile 2900 block 2900 block (WB);WB_Lower 6 Mile_2900_block;49.577263;-117.22047;WKT;West Kootenay Transit System;Central Kootenay F
160381;Austad at Buckna St (EB);EB_Austad_FS_Buckna St;49.097716;-117.723536;WKT;West Kootenay Transit System;Trail
160382;Waneta Plaza Bay A (SB);SB_Waneta Plaza_Bay A;49.090632;-117.633337;WKT;West Kootenay Transit System;Trail
160383;Hwy 22 at 1st (NB);NB_Hwy 22_NS_1st;49.125343;-117.741545;WKT;West Kootenay Transit System;Kootenay Boundary B / Lower Columbia-Old-Glory
160384;Hwy 3A at Rosedale (WB);WB_Hwy 3A_NS_Rosedale;49.313054;-117.633395;WKT;West Kootenay Transit System;Central Kootenay J
160385;Robson Access at Raspberry (EB);EB_Robson Access_FS_Raspberry;49.333973;-117.654604;WKT;West Kootenay Transit System;Central Kootenay J
160386;Broadwater at Bayview (WB);WB_Broadwater_NS_Bayview;49.335211;-117.663124;WKT;West Kootenay Transit System;Central Kootenay J
160387;Broadwater at Bayview (EB);EB_Broadwater_FS_Bayview;49.335128;-117.663252;WKT;West Kootenay Transit System;Central Kootenay J
160388;Arrow Lakes 1900 Block (WB);WB_Arrow Lakes_1900_block;49.33504;-117.72348;WKT;West Kootenay Transit System;Castlegar
160429;Hwy 3A at Ridgewood (WB);WB_Hwy 3A_NS_Ridgewood;49.550529;-117.257107;WKT;West Kootenay Transit System;Central Kootenay F
160390;Columbia at Aaron (NB);NB_Columbia_FS_Aaron;49.30355;-117.63036;WKT;West Kootenay Transit System;Central Kootenay J
160391;1st St at Anderson St (NB);NB_1st St_FS_Anderson St;49.50023;-117.282081;WKT;West Kootenay Transit System;Nelson
160392;1st St at Anderson St (SB);SB_1st St_NS_Anderson St;49.500144;-117.282276;WKT;West Kootenay Transit System;Nelson
