stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
136039;Sherman at Truesdale (EB);EB_Sherman_FS_Truesdale;48.792073;-123.724845;COW;Cowichan Valley Regional Transit System;North Cowichan
136041;Sherman at Lakeview (EB);EB_Sherman_FS_Lakeview;48.791911;-123.718226;COW;Cowichan Valley Regional Transit System;North Cowichan
136042;Canada at Philip (SB);SB_Canada_NS_Philip;48.789744;-123.711729;COW;Cowichan Valley Regional Transit System;North Cowichan
136045;Canada at Beverly (NB);NB_Canada_FS_Beverly;48.78544;-123.709032;COW;Cowichan Valley Regional Transit System;North Cowichan
136046;Canada at Philip (NB);NB_Canada_NS_Philip;48.78916;-123.711121;COW;Cowichan Valley Regional Transit System;North Cowichan
106168;Sherman at Mary (WB);WB_Sherman_FS_Mary;48.792053;-123.718799;COW;Cowichan Valley Regional Transit System;North Cowichan
136048;Sherman at Grieve (WB);WB_Sherman_FS_Grieve;48.792168;-123.721868;COW;Cowichan Valley Regional Transit System;North Cowichan
136049;Lane at Highfield (NB);NB_Lane_FS_Highfield;48.796337;-123.725167;COW;Cowichan Valley Regional Transit System;North Cowichan
136050;Lane at Herons (NB);NB_Lane_FS_Herons;48.797925;-123.724541;COW;Cowichan Valley Regional Transit System;North Cowichan
106226;Koksilah at Weber (WB);WB_Koksilah Rd_FS_Weber;48.729956;-123.648281;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
106227;Koksilah Rd at Lakeside (WB);WB_Koksilah Rd_FS_Lakeside;48.729603;-123.663038;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
106229;Bench Rd at 4540 Block (EB);EB_Bench Rd_AT_4540 Block;48.732439;-123.666921;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
106231;Bench Rd at Phipps (EB);EB_Bench Rd_AT_Phipps;48.736479;-123.665061;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
106233;Bench Rd at Staghorn (EB);EB_Bench Rd_AT_Staghorn;48.742445;-123.660363;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136182;Cowichan Lake at Stoltze (WB);WB_Cowichan Lake_NS_Stoltze;48.790343;-123.883901;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136183;Cowichan Lake at Lepage (WB);WB_Cowichan Lake_FS_Lepage;48.794656;-123.901398;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136184;Cowichan Lake at Mayo (WB);WB_Cowichan Lake_FS_Mayo;48.804582;-123.95053;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136185;Cowichan Lake at Skutz Falls (WB);WB_Cowichan Lake_NS_Skutz Falls;48.807266;-123.959195;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136186;Cowichan Lake 7780 block (WB);WB_7780_block_Cowichan Lake;48.828998;-124.023632;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136187;Cowichan Lake 7860 block (WB);WB_7860_block_Cowichan Lake;48.830631;-124.02766;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136188;Cowichan Lake at Lake Park (WB);WB_Cowichan Lake_FS_Lake Park;48.83095;-124.041341;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136189;Cowichan Lake at Greendale (WB);WB_Cowichan Lake_FS_Greendale;48.829034;-124.046691;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136190;Cowichan Lake at Stanley (WB);WB_Cowichan Lake_NS_Stanley;48.827835;-124.049775;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136191;South Shore 10 block (WB);WB_10_block_South Shore;48.825893;-124.054592;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136192;Youbou at Adelina (EB);EB_Youbou_FS_Adelina;48.875293;-124.215119;COW;Cowichan Valley Regional Transit System;Cowichan Valley I
136193;Youbou at Arbutus (EB);EB_Youbou_FS_Arbutus;48.872091;-124.195969;COW;Cowichan Valley Regional Transit System;Cowichan Valley I
136194;Meades Creek 9040 block (SB);SB_9040_block_Meades Creek;48.834342;-124.108006;COW;Cowichan Valley Regional Transit System;Cowichan Valley I
136195;South Shore at Stone (SB);SB_South Shore_NS_Stone;48.820349;-124.058485;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136196;South Shore 9120 block (WB);WB_9120_block_South Shore;48.810028;-124.117219;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136197;South Shore at Bear Lake (WB);WB_South Shore_FS_Bear Lake;48.808851;-124.124494;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136198;South Shore at 3rd St (EB);EB_South Shore_FS_3rd St;48.815649;-124.171304;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136199;South Shore at Bear Lake (EB);EB_South Shore_NS_Bear Lake;48.808782;-124.124393;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136200;South Shore at Sall (EB);EB_South Shore_FS_Sall;48.817769;-124.060858;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136201;South Shore at Stone (NB);NB_South Shore_NS_Stone;48.819926;-124.058599;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136202;Cowichan Lake at Lake Park (EB);EB_Cowichan Lake_NS_Lake Park;48.830857;-124.041304;COW;Cowichan Valley Regional Transit System;Lake Cowichan
136203;Cowichan Lake (EB);EB_Cowichan Lake;48.830232;-124.026865;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136204;Cowichan Lake 7770 block (EB);EB_7770_block_Cowichan Lake;48.828913;-124.02368;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136205;Cowichan Lake 7060 block (EB);EB_7060_block_Cowichan Lake;48.813181;-123.976557;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
106051;1st Ave at Kitchener (SB);SB_1st Ave_FS_Kitchenner;48.995124;-123.820222;COW;Cowichan Valley Regional Transit System;Ladysmith
106054;Dogwood at Forward (SB);SB_Dogwood_FS_Forward;48.989567;-123.813025;COW;Cowichan Valley Regional Transit System;Ladysmith
106055;Bel Aire at Rigby (SB);SB_Bel Aire_FS_Rigby;48.98733;-123.814984;COW;Cowichan Valley Regional Transit System;Ladysmith
136206;Cowichan Lake at Skutz Falls (EB);EB_Cowichan Lake_NS_Skutz Falls;48.806944;-123.958559;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136207;Cowichan Lake at Mayo (EB);EB_Cowichan Lake_FS_Mayo;48.804456;-123.950315;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136208;Cowichan Lake at Lepage (EB);EB_Cowichan Lake_FS_Lepage;48.794323;-123.900787;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136209;Cowichan Lake at Stoltze (EB);EB_Cowichan Lake_FS_Stoltze;48.790265;-123.883973;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136210;Cowichan Lake at Kapoor (EB);EB_Cowichan Lake_FS_Kapoor;48.78427;-123.852573;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136211;Cowichan Lake at Culverton (EB);EB_Cowichan Lake_FS_Culverton;48.777373;-123.83798;COW;Cowichan Valley Regional Transit System;Cowichan Valley F
136212;Cowichan Lake at Arla (EB);EB_Cowichan Lake_FS_Arla;48.777328;-123.834975;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136213;Cowichan Lake at Hanks (EB);EB_Cowichan Lake_FS_Hanks;48.77681;-123.815471;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136214;Cowichan Lake at Riverbottom (EB);EB_Cowichan Lake_FS_Riverbottom;48.776736;-123.806325;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136215;Cowichan Lake 4430 block (NB);NB_4430_block_Cowichan Lake;48.780138;-123.798725;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136216;Cowichan Lake at Gerz (EB);EB_Cowichan Lake_FS_Gerz;48.783344;-123.793102;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136217;Cowichan Lake at Payne Rd W (EB);EB_Cowichan Lake_FS_Payne Rd W;48.784927;-123.788621;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136218;Menzies at Robson (SB);SB_Menzies_FS_Robson;48.777453;-123.779014;COW;Cowichan Valley Regional Transit System;North Cowichan
136219;Gibbins 4020 block (EB);EB_4020_block_Gibbins;48.773319;-123.775351;COW;Cowichan Valley Regional Transit System;North Cowichan
136220;Gibbins 3960 block (EB);EB_3960_block_Gibbins;48.774102;-123.771125;COW;Cowichan Valley Regional Transit System;North Cowichan
136051;James at Elvins (EB);EB_James_FS_Elvins;48.782065;-123.702419;COW;Cowichan Valley Regional Transit System;North Cowichan
136052;Dingwall at York (EB);EB_Dingwall_FS_York;48.782647;-123.697963;COW;Cowichan Valley Regional Transit System;North Cowichan
136053;Beverly at Chesterfield (EB);EB_Beverly_NS_Chesterfield;48.784763;-123.693203;COW;Cowichan Valley Regional Transit System;North Cowichan
136054;Beverly at Clair (EB);EB_Beverly_FS_Clair;48.784782;-123.689755;COW;Cowichan Valley Regional Transit System;North Cowichan
136055;Beverly at Lakes (EB);EB_Beverly_NS_Lakes;48.784771;-123.685748;COW;Cowichan Valley Regional Transit System;North Cowichan
136058;Tzouhalem at Jaynes (WB);WB_Tzouhalem_FS_Jaynes;48.780703;-123.675698;COW;Cowichan Valley Regional Transit System;North Cowichan
136059;Tzouhalem at Lakes (WB);WB_Tzouhalem_NS_Lakes;48.779957;-123.684594;COW;Cowichan Valley Regional Transit System;Cowichan
136060;Trunk at Georgina (WB);WB_Trunk_FS_Georgina;48.779839;-123.688238;COW;Cowichan Valley Regional Transit System;Duncan
136061;Day at Trunk (SB);SB_Day_FS_Trunk;48.778018;-123.691807;COW;Cowichan Valley Regional Transit System;Duncan
136062;Marchmont at Prevost (EB);EB_Marchmont_FS_Prevost;48.776901;-123.686148;COW;Cowichan Valley Regional Transit System;Duncan
136063;Wharncliffe at Campbell (WB);WB_Wharncliffe_NS_Campbell;48.775394;-123.686358;COW;Cowichan Valley Regional Transit System;Duncan
136064;Wharncliffe at McKinstry (WB);WB_Wharncliffe_NS_McKinstry;48.775304;-123.694833;COW;Cowichan Valley Regional Transit System;Duncan
106056;4th Ave at Baden-Powell (NB);NB_4th Ave_FS_Baden-Powell;48.989637;-123.819574;COW;Cowichan Valley Regional Transit System;Ladysmith
106057;Gatacre at 4th Ave (WB);WB_Gatacre_FS_4th Ave;48.990512;-123.82178;COW;Cowichan Valley Regional Transit System;Ladysmith
106058;Malone at 6th Ave (SB);SB_Malone_FS_6th Ave;48.98857;-123.823832;COW;Cowichan Valley Regional Transit System;Ladysmith
106063;6th Ave at Buller (EB);EB_6th Ave_NS_Buller;48.990523;-123.826158;COW;Cowichan Valley Regional Transit System;Ladysmith
106069;1st Ave at Gatacre (WB);WB_1st Ave_FS_Gatacre;48.993387;-123.817475;COW;Cowichan Valley Regional Transit System;Ladysmith
106084;High at 3rd Ave (EB);EB_High_AT_3rd Ave;48.992138;-123.82102;COW;Cowichan Valley Regional Transit System;Ladysmith
106075;4th Ave at Symonds (WB);WB_4th Ave_FS_Symonds;48.995142;-123.827675;COW;Cowichan Valley Regional Transit System;Ladysmith
106076;4th Ave at Walkem (WB);WB_4th Ave_NS_Walkem;48.996692;-123.82995;COW;Cowichan Valley Regional Transit System;Ladysmith
106077;4th Ave at Greenhorn (WB);WB_4th Ave_FS_Greenhorn;48.998312;-123.840238;COW;Cowichan Valley Regional Transit System;Ladysmith
106079;4th Ave at Greenhorn (EB);EB_4th Ave_NS_Greenhorn;48.998223;-123.840181;COW;Cowichan Valley Regional Transit System;Ladysmith
106081;4th Ave at Walkem (EB);EB_4th Ave_FS_Walkem;48.996659;-123.830091;COW;Cowichan Valley Regional Transit System;Ladysmith
106082;4th at Symonds (SB);SB_4th_NS_Symonds;48.995048;-123.827728;COW;Cowichan Valley Regional Transit System;Ladysmith
106090;Dogwood at Belaire (SB);SB_Dogwood_AT_Belaire St;48.987285;-123.813835;COW;Cowichan Valley Regional Transit System;Ladysmith
106091;Dogwood at 280 Blk (SB);SB_Dogwood_AT 280 Blk;48.985305;-123.811563;COW;Cowichan Valley Regional Transit System;Ladysmith
136065;Trunk at Bundock (WB);WB_Trunk_NS_Bundock;48.776909;-123.696751;COW;Cowichan Valley Regional Transit System;Duncan
136066;Trunk at Ypres (WB);WB_Trunk_NS_Ypres;48.776903;-123.702709;COW;Cowichan Valley Regional Transit System;Duncan
136068;Coronation at Festubert (EB);EB_Coronation_FS_Festubert;48.778693;-123.701686;COW;Cowichan Valley Regional Transit System;Duncan
136069;Coronation at Bundock (EB);EB_Coronation_FS_Bundock;48.778689;-123.696809;COW;Cowichan Valley Regional Transit System;Duncan
136070;Trunk at Georgina (EB);EB_Trunk_NS_Georgina;48.779749;-123.688344;COW;Cowichan Valley Regional Transit System;Duncan
136071;Tzouhalem at Lakes (EB);EB_Tzouhalem_FS_Lakes;48.779854;-123.684745;COW;Cowichan Valley Regional Transit System;Cowichan
106173;Tzouhalem at Quamichan (EB);EB_Tzouhalem_FS_Quamichan;48.780603;-123.67435;COW;Cowichan Valley Regional Transit System;Cowichan
136073;Valleyview at Tzouhalem (NB);NB_Valleyview_FS_Tzouhalem;48.780947;-123.660954;COW;Cowichan Valley Regional Transit System;North Cowichan
106115;Frances at Deborah (WB);WB_Frances_FS_Deborah;48.784847;-123.663243;COW;Cowichan Valley Regional Transit System;North Cowichan
136076;Maple Bay at Frances (NB);NB_Maple Bay_FS_Frances;48.785456;-123.664573;COW;Cowichan Valley Regional Transit System;North Cowichan
136080;Maple Bay at Everest (NB);NB_Maple Bay_FS_Everest;48.793531;-123.656339;COW;Cowichan Valley Regional Transit System;North Cowichan
136081;Kingsview at Belcarra (EB);EB_Kingsview_FS_Belcarra;48.796826;-123.63329;COW;Cowichan Valley Regional Transit System;North Cowichan
136082;Chippewa at Kingsview (WB);WB_Chippewa_FS_Kingsview;48.796524;-123.630695;COW;Cowichan Valley Regional Transit System;North Cowichan
136083;Haida at Chippewa (WB);WB_Haida_FS_Chippewa;48.795857;-123.633378;COW;Cowichan Valley Regional Transit System;North Cowichan
136085;Belcarra at Thomson (EB);EB_Belcarra_NS_Thomson;48.795501;-123.636269;COW;Cowichan Valley Regional Transit System;North Cowichan
136086;Kingsview at Algonkin (WB);WB_Kingsview_FS_Algonkin;48.796957;-123.638171;COW;Cowichan Valley Regional Transit System;North Cowichan
136087;1520 Block Donnay (EB);EB_1520_Block_Donnay;48.798842;-123.640188;COW;Cowichan Valley Regional Transit System;North Cowichan
136088;Donnay at Woodgrove (NB);NB_Donnay_FS_Woodgrove;48.800614;-123.634958;COW;Cowichan Valley Regional Transit System;North Cowichan
136089;Donnay at Highwood (EB);EB_Donnay_FS_Highwood;48.802458;-123.632543;COW;Cowichan Valley Regional Transit System;North Cowichan
136090;Donnay at McKenzie (NB);NB_Donnay_NS_McKenzie;48.803438;-123.629462;COW;Cowichan Valley Regional Transit System;North Cowichan
106092;Dogwood at Holland Creek (SB);SB_Dogwood_NS_Holland Creek;48.983437;-123.809333;COW;Cowichan Valley Regional Transit System;Ladysmith
106093;Dogwood at Arbutus (SB);SB_Dogwood_FS_Arbutus;48.97737;-123.809313;COW;Cowichan Valley Regional Transit System;Ladysmith
106094;Dogwood at Davis (SB);SB_Dogwood_NS_Davis;48.975905;-123.806198;COW;Cowichan Valley Regional Transit System;Ladysmith
136221;Gibbins at Vimy (EB);EB_Gibbins_FS_Vimy;48.775065;-123.767779;COW;Cowichan Valley Regional Transit System;North Cowichan
136222;Gibbins 3690 block (EB);EB_3690_block_Gibbins;48.778273;-123.7573;COW;Cowichan Valley Regional Transit System;North Cowichan
136223;Gibbins at Van Koy (EB);EB_Gibbins_FS_Van Koy;48.778144;-123.750269;COW;Cowichan Valley Regional Transit System;North Cowichan
136224;Gibbins at Curry (EB);EB_Gibbins_NS_Curry;48.779056;-123.745678;COW;Cowichan Valley Regional Transit System;North Cowichan
136225;Gibbins at Highland (EB);EB_Gibbins_FS_Highland;48.783202;-123.728273;COW;Cowichan Valley Regional Transit System;North Cowichan
136226;Gibbins at Banks (EB);EB_Gibbins_FS_Banks;48.78422;-123.72623;COW;Cowichan Valley Regional Transit System;North Cowichan
136227;Wilson at Kinch (SB);SB_Wilson_NS_Kinch;48.782838;-123.723917;COW;Cowichan Valley Regional Transit System;North Cowichan
136228;Cliffs at Government (EB);EB_Cliffs_NS_Government;48.779707;-123.716464;COW;Cowichan Valley Regional Transit System;Cowichan
136231;James at Elvins (WB);WB_James_FS_Elvins;48.782148;-123.703491;COW;Cowichan Valley Regional Transit System;North Cowichan
136232;Trans-Canada at Allenby (EB);EB_Trans-Canada_FS_Allenby;48.764728;-123.695335;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
136234;Cowichan Bay at St Catherines (NB);NB_Cowichan Bay_FS_St Catherines;48.713464;-123.602437;COW;Cowichan Valley Regional Transit System;Est-Patrolas 4
136235;Cowichan Bay at Robson (NB);NB_Cowichan Bay_NS_Robson;48.721309;-123.604634;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136236;Cowichan Bay 1540 block (NB);NB_1540_block_Cowichan Bay;48.731094;-123.60785;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136237;Cowichan Bay at Glen (NB);NB_Cowichan Bay_NS_Glen;48.735711;-123.611373;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136238;Cowichan Bay at Botwood (WB);WB_Cowichan Bay_FS_Botwood;48.739918;-123.617587;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136239;Cowichan Bay 1770 block (WB);WB_1770_block_Cowichan Bay;48.740468;-123.621024;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136240;Cowichan Bay 1800 block (WB);WB_1800_block_Cowichan Bay;48.740577;-123.622477;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136241;Cowichan Bay at Wessex (WB);WB_Cowichan Bay_FS_Wessex;48.742947;-123.628239;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136243;Cowichan Bay at Bench (NB);NB_Cowichan Bay_NS_Bench;48.748905;-123.655798;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136244;Cowichan Bay at Tzouhalem (WB);WB_Cowichan Bay_FS_Tzouhalem;48.755445;-123.655388;COW;Cowichan Valley Regional Transit System;Cowichan
136247;Chaster at Thiek (WB);WB_Chaster_NS_Thiek;48.765349;-123.694641;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
136248;Cobble Hill at Koerner (SB);SB_Cobble Hill_FS_Koerner;48.699935;-123.606342;COW;Cowichan Valley Regional Transit System;Cowichan Valley C
136249;Cobble Hill at Gallier (SB);SB_Cobble Hill_FS_Gallier;48.6939;-123.607926;COW;Cowichan Valley Regional Transit System;Cowichan Valley C
136250;Shawnigan Lake at Old Bamberton-Haul (WB);WB_Shawnigan Lake_FS_Old Bamberton-Haul;48.672359;-123.61968;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136251;Shawnigan Lake at Highland Ridge (SB);SB_Shawnigan Lake_FS_Highland Ridge;48.66355;-123.627213;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136252;Shawnigan Lake at Malta (SB);SB_Shawnigan Lake_FS_Malta;48.660669;-123.627466;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136254;Renfrew at Gregory (WB);WB_Renfrew_FS_Gregory;48.652958;-123.656012;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108058;Shawnigan-Mill Bay Rd at Deloume (EB);EB_Shawnigan-Mill Bay_AT_Deloume;48.646705;-123.592962;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108109;Shawnigan Lake Mill Bay at Deloume (WB);WB Shawnigan Lake_Mill Bay_AT_Deloume;48.646907;-123.594147;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108057;Shawnigan-Mill Bay Rd at Sylvester (EB);EB_Shawnigan-Mill Bay Rd_AT_Sylvester;48.649321;-123.601059;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108112;Shawnignan Mill Bay Rd at Sylvester (WB);WB_Shawnigan_Mill Bay RD_AT_Sylvester;48.649046;-123.600393;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108056;Wallbank Rd at Shawnigan Mill Bay Rd (NB);NB_Wallbank_AT_Shawnigan_Mill Bay Rd;48.653431;-123.620673;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108013;Renfrew Rd at Hartl Rd (WB);WB_Renfrew Rd_AT_Hartl;48.65583;-123.63593;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108008;Shawnigan Lake Rd at Filgate (SB);SB_Shawnigan Lake Rd_AT_Filgate;48.671222;-123.612553;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108164;Shawnigan Lake Rd at Old Bamberton Rd (NB);NB_Shawnigan_Lake Rd_FS_Old Bamberton Rd;48.672376;-123.618949;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108053;Shawnigan Lake Rd at Thain (NB);NB_Shawnigan Lake Rd_AT_Thain;48.669757;-123.624784;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108163;Shawnigan Lake Rd at Malta (NB);NB_Shawnigan_Lake Rd_AT_Malta;48.65901;-123.62719;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108015;Renfrew Rd at Worthington (WB);WB_Renfrew Rd_AT_Worthington;48.651196;-123.645485;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108017;Renfrew Rd at Ceylon (WB);WB_Renfrew Rd_AT_Ceylon;48.656573;-123.668729;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
108052;Deloume at Lodge Pole Rd (EB);EB_Deloume_AT_Lodge Pole Rd;48.650876;-123.562083;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
108006;Shawnigan Lake-Mill Bay at Trans Canada (WB);WB_Shawnigan_Mill Bay_AT_Trans Canada;48.657472;-123.561843;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
108059;Shawnigan-Mill Bay Rd at Trans Canada Hwy (EB);EB_Shawnigan-Mill Bay Rd_AT_Trans Canada Hwy;48.657356;-123.561625;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
108031;Telegraph Rd at Sheppard (NB);NB_Telegraph Rd_AT_Sheppard;48.671616;-123.553052;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
108030;Telegraph Rd at Pemberton (NB);NB_Telegraph Rd_AT_Pemberton;48.675307;-123.551664;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
108019;Telegraph Rd at LaFortune (NB);NB_Telegraph Rd_AT_LaFortune;48.679733;-123.550522;COW;Cowichan Valley Regional Transit System;Cowichan Valley C
108018;Hutchinson Rd at Telegraph (WB);WB_Hutchinson Rd_AT_Telegraph;48.686583;-123.553942;COW;Cowichan Valley Regional Transit System;Cowichan Valley C
136255;Ravenhill at Ceylon (EB);EB_Ravenhill_FS_Ceylon;48.658774;-123.666957;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136256;Gregory at Lampman (SB);SB_Gregory_NS_Lampman;48.656885;-123.657527;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136257;McKean at Scobhal (EB);EB_McKean_NS_Scobhal;48.653075;-123.651214;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136258;Renfrew at Hartl (EB);EB_Renfrew_NS_Hartl;48.655761;-123.635789;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136259;Renfrew at Shawnigan Lake (EB);EB_Renfrew_NS_Shawnigan Lake;48.657207;-123.628545;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136260;Shawnigan Lake at Wilmot (SB);SB_Shawnigan Lake_NS_Wilmot;48.653331;-123.623239;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136261;Wilmot at Wallbank (EB);EB_Wilmot_FS_Wallbank;48.652862;-123.61941;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136262;Bob-O-Link at Wilmot (SB);SB_Bob-O-Link_FS_Wilmot;48.652322;-123.617147;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136263;Jersey at Robin Hill (WB);WB_Jersey_NS_Robin Hill;48.651466;-123.618774;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136264;Wallbank at Thrush (NB);NB_Wallbank_NS_Thrush;48.651939;-123.620648;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136265;Shawnigan Lake-Mill Bay at Forsyth (EB);EB_Shawnigan Lake-Mill Bay_FS_Forsyth;48.651723;-123.608321;COW;Cowichan Valley Regional Transit System;Cowichan Valley B
136094;Chisholm at Maple Bay (SB);SB_Chisholm_NS_Maple Bay;48.81483;-123.612031;COW;Cowichan Valley Regional Transit System;North Cowichan
136095;Herd at Manley (NB);NB_Herd_NS_Manley;48.815284;-123.613529;COW;Cowichan Valley Regional Transit System;North Cowichan
136096;Maple Bay at Considine (WB);WB_Maple Bay_FS_Considine;48.814783;-123.61736;COW;Cowichan Valley Regional Transit System;North Cowichan
106129;Donnay at McKenzie (SB);SB_Donnay_FS_McKenzie;48.803443;-123.629638;COW;Cowichan Valley Regional Transit System;North Cowichan
136100;Donnay at Highwood (WB);WB_Donnay_FS_Highwood;48.802115;-123.633525;COW;Cowichan Valley Regional Transit System;North Cowichan
136101;Donnay 1520 block (WB);WB_1520_block_Donnay;48.798936;-123.63991;COW;Cowichan Valley Regional Transit System;North Cowichan
136104;Maple Bay at Stonehouse (NB);NB_Maple Bay_FS_Stonehouse;48.790019;-123.658044;COW;Cowichan Valley Regional Transit System;North Cowichan
106130;Maple Bay at Frances (SB);SB_Maple Bay_FS_Frances;48.785083;-123.665082;COW;Cowichan Valley Regional Transit System;North Cowichan
136107;Sandra at Deborah (SB);SB_Sandra_FS_Deborah;48.78347;-123.659739;COW;Cowichan Valley Regional Transit System;North Cowichan
106171;Valleyview at Tzouhalem (SB);SB_Valleyview_NS_Tzouhalem;48.781141;-123.661087;COW;Cowichan Valley Regional Transit System;North Cowichan
136109;Tzouhalem at Quamichan (WB);WB_Tzouhalem_NS_Quamichan;48.780692;-123.674046;COW;Cowichan Valley Regional Transit System;North Cowichan
136110;Government at Station (EB);EB_Government_FS_Station;48.777578;-123.710137;COW;Cowichan Valley Regional Transit System;Duncan
136111;Allenby at River (SB);SB_Allenby_NS_River;48.775837;-123.709041;COW;Cowichan Valley Regional Transit System;Cowichan
136112;Miller 5430 block (EB);EB_5430_block_Miller;48.769923;-123.712913;COW;Cowichan Valley Regional Transit System;Cowichan
106249;Hutchinson Rd at Chapman (WB);WB_Hutchinson Rd_AT_Chapman;48.686579;-123.561427;COW;Cowichan Valley Regional Transit System;Cowichan Valley C
108014;Cowichan Bay at Hillbank (NB);NB_Cowichan Bay_AT_Hillbank;48.745406;-123.643517;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
106223;Francis St 5189 Blk (EB);EB_Francis St_AT_5189 Blk;48.761023;-123.68568;COW;Cowichan Valley Regional Transit System;Cowichan Valley D
108316;5200 Block Koksilah Rd (NB);NB_5200 Blk_Koksilah Rd;48.762085;-123.700256;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
108038;Kilmalu AT Church Way (WB);WB_Kilmalu_FS_Church Way;48.664953;-123.558531;COW;Cowichan Valley Regional Transit System;Cowichan Valley A
106210;Eagle Heights at Mountain View (SB);SB_Eagle Heights_AT_Mountain View Cres;48.764569;-123.708543;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
106211;Eagle Heights at Glenora Rd (SB);SB_Eagle Heights_NS_Glenora Rd;48.762774;-123.708872;COW;Cowichan Valley Regional Transit System;Cowichan Valley E
108255;Wharncliffe Rd at Beech (WB);WB_Wharncliffe Rd_NS_Beech;48.775364;-123.690575;COW;Cowichan Valley Regional Transit System;Duncan
