stopid;stopname;stopsite;latitude;longitude;syscode;system;muni
110035;Waddington at St George (SB);SB_Waddington_NS_St George;49.181529;-123.963275;NAN;Regional District of Nanaimo Transit System;Nanaimo
110036;Townsite at Waddington (WB);WB_Townsite_FS_Waddington;49.179135;-123.965346;NAN;Regional District of Nanaimo Transit System;Nanaimo
110037;Pryde at White (SB);SB_Pryde_FS_White;49.178356;-123.972554;NAN;Regional District of Nanaimo Transit System;Nanaimo
110151;Victoria at Rainer (SB);SB_Victoria_NS_Rainer;49.149713;-123.937015;NAN;Regional District of Nanaimo Transit System;Nanaimo
110152;Victoria at Seventh (SB);SB_Victoria_NS_Seventh;49.14806;-123.937341;NAN;Regional District of Nanaimo Transit System;Nanaimo
110153;Old Victoria at Bowlsby (EB);EB_Old Victoria_NS_Bowlsby;49.140921;-123.930359;NAN;Regional District of Nanaimo Transit System;Nanaimo
110154;Old Victoria at McKenzie (SB);SB_Old Victoria_NS_McKenzie;49.139195;-123.928535;NAN;Regional District of Nanaimo Transit System;Nanaimo
110155;Old Victoria at Melideo (EB);EB_Old Victoria_FS_Melideo;49.137423;-123.925763;NAN;Regional District of Nanaimo Transit System;Nanaimo
110156;Old Victoria at 1100 Block (SB);SB_Old Victoria_AT_1100 Blk;49.13573;-123.923051;NAN;Regional District of Nanaimo Transit System;Nanaimo
110157;Lawlor at 11th St (SB);SB_Lawlor_NS_11th St;49.130013;-123.924011;NAN;Regional District of Nanaimo Transit System;Nanaimo
110158;11th St 40 block (WB);WB_40_block_11th St;49.130206;-123.922715;NAN;Regional District of Nanaimo Transit System;Nanaimo
110159;Cranberry at Cassidy (SB);SB_Cranberry_FS_Cassidy;49.126099;-123.92002;NAN;Regional District of Nanaimo Transit System;Nanaimo
110160;Extension at Cranberry (SB);SB_Extension_FS_Cranberry;49.123431;-123.920702;NAN;Regional District of Nanaimo Transit System;Nanaimo
110277;Pym St N at Forsyth (SB);SB_Pym St N_FS_Forsyth;49.323315;-124.337946;NAN;Regional District of Nanaimo Transit System;Parksville
110278;Morison at Ballenas (EB);EB_Morison_FS_Ballenas;49.321129;-124.334723;NAN;Regional District of Nanaimo Transit System;Parksville
110279;Morison at Acacia St N (EB);EB_Morison_FS_Acacia St N;49.321075;-124.330956;NAN;Regional District of Nanaimo Transit System;Parksville
110280;Finholm St S at Morison (SB);SB_Finholm St S_FS_Morison;49.320843;-124.328774;NAN;Regional District of Nanaimo Transit System;Parksville
110281;Finholm St S at Hirst Ave W (SB);SB_Finholm St S_NS_Hirst Ave W;49.319449;-124.328787;NAN;Regional District of Nanaimo Transit System;Parksville
110282;Chestnut at Mulberry (SB);SB_Chestnut_FS_Mulberry;49.31591;-124.333128;NAN;Regional District of Nanaimo Transit System;Parksville
110283;Despard at Moilliet St S (EB);EB_Despard_NS_Moilliet St S;49.311986;-124.32422;NAN;Regional District of Nanaimo Transit System;Parksville
110284;Moilliet St S at Harnish (NB);NB_Moilliet St S_FS_Harnish;49.316009;-124.323556;NAN;Regional District of Nanaimo Transit System;Parksville
